1.17E-51	60	1.00E+00	1.94E-42
2.30E-52	60	3.68E-46	1.00E+00
2.30E-52	60	3.68E-46	1.00E+00
2.69E-52	60	8.18E-37	9.64E-44
1.10E-52	60	9.64E-44	1.19E-43
1.23E-51	60	1.00E+00	1.00E+00
5.30E-52	60	2.81E-41	1.00E+00
5.46E-52	60	2.80E-43	1.00E+00
2.16E-52	60	9.64E-44	6.75E-41
2.16E-52	60	9.64E-44	6.75E-41
5.00E-52	60	1.00E+00	2.51E-40
2.16E-52	60	9.64E-44	6.75E-41
2.16E-52	60	9.64E-44	6.75E-41
9.06E-52	60	1.00E+00	1.06E-41
2.16E-52	60	9.64E-44	6.75E-41
2.16E-52	60	9.64E-44	6.75E-41
8.35E-53	60	3.68E-46	1.00E+00
8.35E-53	60	1.00E+00	3.68E-46
8.35E-53	60	3.68E-46	1.00E+00
8.35E-53	60	3.68E-46	1.00E+00
8.35E-53	60	3.68E-46	1.00E+00
8.35E-53	60	3.68E-46	1.00E+00
8.35E-53	60	3.68E-46	1.00E+00
1.07E-51	60	1.00E+00	2.80E-43
8.35E-53	60	3.68E-46	1.00E+00
8.35E-53	60	1.00E+00	3.68E-46
8.35E-53	60	3.68E-46	1.00E+00
5.13E-52	60	1.00E+00	1.34E-46
1.11E-51	60	1.94E-42	1.00E+00
1.32E-51	60	2.80E-43	1.00E+00
6.04E-52	60	2.80E-43	1.00E+00
7.88E-52	60	1.94E-42	1.00E+00
1.13E-51	60	7.51E-39	1.00E+00
9.36E-52	60	1.00E+00	2.80E-43
1.38E-51	60	1.94E-42	1.00E+00
9.36E-52	60	2.80E-43	1.00E+00
3.64E-52	60	1.00E+00	1.08E-36
3.64E-52	60	1.08E-36	1.00E+00
3.64E-52	60	1.08E-36	1.00E+00
3.64E-52	60	1.00E+00	1.08E-36
8.22E-52	60	7.26E-35	1.00E+00
3.64E-52	60	1.08E-36	1.00E+00
1.20E-51	60	1.00E+00	1.94E-42
6.78E-52	60	1.00E+00	1.00E+00
2.68E-52	60	1.00E+00	9.64E-44
1.40E-51	60	4.40E-44	1.00E+00
4.36E-53	60	1.00E+00	1.53E-50
1.91E-53	60	1.00E+00	1.53E-50
4.13E-52	60	1.00E+00	2.25E-42
2.29E-51	60	1.00E+00	1.29E-34
2.77E-52	60	2.81E-41	1.00E+00
1.52E-51	60	1.00E+00	2.80E-43
1.97E-53	60	1.00E+00	1.53E-50
1.49E-51	60	1.94E-42	1.00E+00
6.12E-52	60	8.04E-43	1.00E+00
2.92E-52	60	1.12E-38	9.64E-44
5.33E-52	60	3.68E-46	1.00E+00
1.53E-51	60	1.00E+00	1.06E-41
5.33E-52	60	3.68E-46	1.00E+00
8.05E-52	60	4.78E-37	1.00E+00
4.74E-52	60	1.63E-42	1.00E+00
1.68E-51	60	1.06E-41	1.00E+00
2.20E-51	60	1.06E-41	1.00E+00
1.27E-51	60	1.79E-38	1.00E+00
2.20E-51	60	7.14E-36	1.00E+00
1.50E-51	60	1.94E-42	1.00E+00
6.89E-52	60	1.00E+00	2.51E-40
2.42E-51	60	2.80E-43	1.00E+00
1.16E-52	60	3.33E-40	9.78E-38
1.16E-52	60	3.33E-40	9.78E-38
1.00E-52	60	8.04E-43	1.00E+00
1.31E-51	60	1.06E-41	1.00E+00
1.17E-51	60	2.07E-44	1.00E+00
1.39E-51	60	1.29E-34	1.00E+00
2.39E-52	60	2.63E-42	1.00E+00
2.04E-51	60	1.94E-42	1.00E+00
2.46E-52	60	3.68E-46	1.00E+00
2.46E-52	60	3.68E-46	1.00E+00
2.09E-51	60	1.00E+00	1.94E-42
2.53E-52	60	1.00E+00	4.40E-44
1.50E-51	60	1.00E+00	1.94E-42
1.89E-51	60	1.00E+00	5.78E-38
1.89E-51	60	1.00E+00	5.78E-38
3.85E-52	60	3.68E-46	1.00E+00
2.23E-52	60	1.00E+00	1.53E-50
5.57E-52	60	3.68E-46	1.00E+00
3.85E-52	60	3.68E-46	1.00E+00
5.57E-52	60	3.68E-46	1.00E+00
1.10E-51	60	1.00E+00	3.24E-44
1.80E-51	60	8.04E-43	1.00E+00
1.80E-51	60	8.04E-43	1.00E+00
8.05E-52	60	1.00E+00	1.03E-41
1.58E-51	60	1.00E+00	4.40E-44
1.10E-51	60	1.19E-43	1.00E+00
4.20E-53	60	1.53E-43	1.00E+00
4.07E-52	60	3.68E-46	1.00E+00
8.58E-52	60	1.34E-46	1.00E+00
4.07E-52	60	3.68E-46	1.00E+00
1.85E-51	60	1.06E-41	1.00E+00
2.56E-51	60	1.94E-42	1.00E+00
3.99E-52	60	1.63E-42	9.78E-38
8.63E-52	60	3.68E-46	1.00E+00
6.45E-52	60	3.68E-46	1.00E+00
2.81E-51	60	1.00E+00	1.06E-41
2.13E-51	60	1.94E-42	1.00E+00
2.25E-51	60	4.40E-44	1.00E+00
1.16E-51	60	1.08E-36	1.00E+00
1.03E-51	60	1.06E-41	1.00E+00
8.63E-52	60	3.68E-46	1.00E+00
6.45E-52	60	3.68E-46	1.00E+00
2.54E-51	60	1.94E-42	1.00E+00
8.84E-52	60	1.08E-36	1.00E+00
1.05E-51	60	2.51E-40	1.00E+00
6.57E-52	60	1.19E-43	1.00E+00
1.64E-54	60	1.00E+00	1.53E-50
2.34E-51	60	1.00E+00	1.08E-36
4.93E-52	60	2.51E-40	1.00E+00
2.29E-51	60	1.47E-36	1.00E+00
6.69E-52	60	1.00E+00	1.79E-38
2.23E-51	60	1.94E-42	1.00E+00
2.66E-51	60	1.00E+00	1.00E+00
1.07E-51	60	3.68E-46	1.00E+00
9.28E-52	60	1.00E+00	4.40E-44
9.28E-52	60	1.00E+00	4.40E-44
1.25E-51	60	1.37E-38	1.00E+00
1.07E-51	60	1.00E+00	3.68E-46
1.62E-51	60	1.00E+00	2.81E-41
1.09E-51	60	1.06E-41	1.00E+00
4.82E-52	60	6.49E-36	9.64E-44
3.04E-51	60	1.00E+00	7.14E-36
1.31E-51	60	1.00E+00	1.54E-38
1.93E-51	60	2.80E-43	1.00E+00
6.85E-53	60	1.00E+00	1.53E-50
1.31E-51	60	1.54E-38	1.00E+00
5.20E-52	60	6.26E-40	1.00E+00
2.35E-51	60	7.51E-39	1.00E+00
1.00E-51	60	4.41E-42	1.00E+00
2.03E-51	60	1.00E+00	1.00E+00
3.53E-51	60	2.80E-43	1.00E+00
1.79E-51	60	1.00E+00	7.79E-47
2.37E-51	60	1.94E-42	1.00E+00
7.65E-52	60	4.86E-39	9.64E-44
1.83E-51	60	1.06E-41	1.00E+00
4.94E-51	60	1.00E+00	1.84E-38
1.83E-51	60	1.50E-35	1.00E+00
4.94E-51	60	1.00E+00	1.84E-38
5.07E-51	60	4.12E-39	1.00E+00
2.29E-51	60	1.00E+00	1.01E-37
5.07E-51	60	4.12E-39	1.00E+00
3.08E-51	60	3.68E-46	1.00E+00
1.21E-51	60	1.06E-41	1.00E+00
3.08E-51	60	3.68E-46	1.00E+00
3.08E-51	60	7.51E-39	1.00E+00
1.17E-51	60	3.68E-46	1.00E+00
1.17E-51	60	3.68E-46	1.00E+00
3.23E-51	60	1.63E-42	1.00E+00
1.64E-54	60	1.00E+00	1.53E-50
8.78E-52	60	1.63E-42	1.00E+00
4.01E-51	60	8.94E-41	1.00E+00
1.78E-52	60	1.85E-44	1.00E+00
1.78E-52	60	1.85E-44	1.00E+00
2.50E-51	60	1.00E+00	4.40E-44
2.92E-51	60	1.00E+00	2.80E-43
9.28E-52	60	2.51E-40	1.00E+00
3.81E-52	60	3.68E-46	1.00E+00
5.14E-51	60	1.00E+00	2.66E-38
1.87E-51	60	1.00E+00	1.08E-36
3.81E-52	60	3.68E-46	1.00E+00
3.44E-52	60	4.40E-44	1.00E+00
3.44E-52	60	1.00E+00	4.40E-44
5.18E-51	60	7.51E-39	1.00E+00
8.98E-52	60	4.40E-44	1.00E+00
1.10E-51	60	3.68E-46	1.00E+00
3.44E-52	60	1.00E+00	4.40E-44
1.10E-51	60	3.68E-46	1.00E+00
1.89E-51	60	1.06E-41	1.00E+00
1.89E-51	60	1.06E-41	1.00E+00
3.44E-52	60	1.00E+00	4.40E-44
3.44E-52	60	1.00E+00	4.40E-44
1.37E-51	60	3.24E-44	1.00E+00
2.65E-51	60	1.00E+00	1.06E-41
2.74E-51	60	1.06E-41	1.00E+00
4.19E-51	60	2.80E-43	1.00E+00
1.14E-51	60	3.68E-46	1.00E+00
3.45E-51	60	1.00E+00	1.06E-41
1.14E-51	60	3.68E-46	1.00E+00
3.89E-51	60	1.06E-41	1.00E+00
1.88E-51	60	1.00E+00	1.63E-42
6.65E-52	60	1.54E-38	1.00E+00
6.65E-52	60	1.00E+00	1.54E-38
1.86E-53	60	7.79E-47	5.63E-46
6.52E-53	60	8.04E-43	1.00E+00
4.91E-51	60	1.00E+00	3.12E-38
1.92E-53	60	5.81E-46	7.79E-47
1.92E-53	60	5.81E-46	7.79E-47
3.92E-52	60	2.81E-41	1.00E+00
5.52E-51	60	1.94E-42	1.00E+00
7.03E-52	60	1.08E-36	9.78E-38
1.04E-51	60	1.00E+00	1.07E-40
4.16E-51	60	4.12E-39	1.00E+00
2.01E-51	60	1.00E+00	4.40E-44
1.19E-51	60	1.07E-40	1.00E+00
1.53E-51	60	1.62E-39	1.00E+00
4.81E-52	60	1.10E-38	1.00E+00
2.14E-51	60	2.07E-44	1.00E+00
1.00E-54	60	1.00E+00	1.53E-50
7.09E-52	60	8.04E-43	1.00E+00
1.57E-51	60	3.68E-46	1.00E+00
1.57E-51	60	1.00E+00	3.68E-46
3.15E-51	60	1.94E-42	1.00E+00
5.15E-51	60	8.04E-43	1.00E+00
5.59E-51	60	1.94E-42	1.00E+00
5.79E-51	60	1.29E-34	1.00E+00
4.45E-51	60	1.00E+00	1.00E+00
3.80E-51	60	1.06E-41	1.00E+00
2.54E-54	60	1.00E+00	8.87E-49
2.54E-54	60	1.00E+00	8.87E-49
2.54E-54	60	1.00E+00	8.87E-49
3.00E-51	60	1.06E-41	1.00E+00
2.82E-51	60	2.63E-42	1.00E+00
5.41E-52	60	1.00E+00	1.53E-50
1.67E-51	60	4.30E-44	1.00E+00
4.63E-51	60	1.06E-41	1.00E+00
5.41E-52	60	1.00E+00	1.53E-50
3.86E-51	60	1.00E+00	1.00E+00
3.93E-51	60	1.94E-42	1.00E+00
2.90E-51	60	1.94E-42	1.00E+00
4.47E-51	60	1.94E-42	1.00E+00
1.21E-51	60	1.00E+00	2.44E-43
2.90E-51	60	1.94E-42	1.00E+00
2.41E-52	60	1.60E-41	1.00E+00
2.10E-51	60	2.51E-40	1.00E+00
4.47E-51	60	2.80E-43	1.00E+00
2.90E-51	60	1.94E-42	1.00E+00
4.71E-51	60	1.00E+00	4.61E-37
1.84E-51	60	2.80E-43	1.00E+00
8.11E-52	60	4.40E-44	1.00E+00
2.62E-52	60	1.00E+00	2.51E-40
1.35E-51	60	2.25E-42	1.00E+00
1.38E-51	60	9.64E-44	1.00E+00
3.95E-51	60	1.94E-42	1.00E+00
2.62E-51	60	3.68E-46	1.00E+00
6.40E-51	60	1.00E+00	4.44E-36
2.62E-51	60	1.00E+00	3.68E-46
1.04E-51	60	1.00E+00	1.07E-40
2.29E-51	60	1.00E+00	1.37E-38
1.04E-51	60	1.07E-40	1.00E+00
3.49E-51	60	8.04E-43	1.00E+00
2.26E-51	60	1.00E+00	1.94E-42
2.68E-51	60	1.00E+00	1.63E-40
9.14E-52	60	2.01E-39	1.00E+00
5.30E-51	60	1.06E-41	1.00E+00
6.85E-51	60	1.00E+00	1.00E+00
1.01E-50	40	1.00E+00	1.47E-36
9.36E-52	60	1.53E-50	1.00E+00
2.08E-51	60	9.64E-44	1.93E-39
2.08E-51	60	9.64E-44	1.93E-39
6.11E-51	60	1.00E+00	7.51E-39
4.26E-51	60	1.00E+00	7.51E-39
5.43E-51	60	7.51E-39	1.00E+00
1.48E-51	60	1.06E-41	1.00E+00
2.08E-51	60	9.64E-44	1.93E-39
9.60E-52	60	3.37E-37	4.09E-37
2.13E-51	60	1.84E-38	1.00E+00
9.60E-52	60	4.09E-37	3.37E-37
5.00E-51	60	1.94E-42	1.00E+00
6.74E-51	60	1.29E-34	1.00E+00
2.13E-51	60	1.84E-38	1.00E+00
5.59E-51	60	1.00E+00	1.60E-44
5.16E-51	60	1.54E-38	1.00E+00
1.57E-51	60	1.06E-41	1.00E+00
5.03E-51	60	1.08E-36	1.00E+00
5.16E-51	60	1.54E-38	1.00E+00
3.60E-51	60	1.94E-42	1.00E+00
3.60E-51	60	1.94E-42	1.00E+00
1.17E-51	60	7.51E-39	1.00E+00
6.75E-51	60	3.68E-46	1.00E+00
6.75E-51	60	3.68E-46	1.00E+00
3.97E-51	60	1.00E+00	5.78E-38
3.97E-51	60	1.00E+00	5.78E-38
3.08E-51	60	9.64E-44	1.00E+00
7.27E-51	60	8.04E-43	1.00E+00
8.40E-51	60	1.03E-41	1.00E+00
9.76E-51	60	1.06E-41	1.00E+00
3.65E-53	60	7.79E-47	1.31E-46
5.16E-51	60	1.91E-40	1.00E+00
8.40E-51	60	1.03E-41	1.00E+00
6.24E-52	60	1.06E-41	1.00E+00
6.85E-51	60	1.08E-36	1.00E+00
2.42E-51	60	5.92E-39	1.00E+00
7.71E-51	60	1.37E-38	1.00E+00
3.74E-51	60	2.51E-40	1.00E+00
7.42E-51	60	1.00E+00	2.80E-43
6.39E-52	60	3.15E-43	5.32E-40
6.39E-52	60	5.32E-40	3.15E-43
2.60E-51	60	2.51E-40	1.00E+00
6.39E-52	60	5.32E-40	3.15E-43
4.25E-51	60	1.84E-38	1.00E+00
6.39E-52	60	5.32E-40	3.15E-43
6.39E-52	60	5.32E-40	3.15E-43
4.25E-51	60	1.84E-38	1.00E+00
7.86E-51	60	1.00E+00	7.14E-36
6.96E-51	60	4.40E-44	1.00E+00
1.76E-52	60	1.00E+00	1.53E-50
1.09E-50	40	1.08E-36	1.00E+00
2.55E-51	60	1.53E-50	1.00E+00
2.62E-51	60	8.87E-40	2.95E-44
7.03E-51	60	7.51E-39	1.00E+00
2.62E-51	60	8.87E-40	2.95E-44
2.62E-51	60	8.87E-40	2.95E-44
7.03E-51	60	7.51E-39	1.00E+00
1.18E-51	60	9.64E-44	1.00E+00
1.18E-51	60	9.64E-44	1.00E+00
6.59E-51	60	2.81E-41	1.00E+00
3.96E-51	60	4.78E-37	1.00E+00
1.21E-51	60	1.00E+00	1.06E-41
3.51E-52	60	1.00E+00	1.53E-50
4.03E-51	60	3.55E-38	1.00E+00
2.80E-51	60	1.00E+00	2.51E-40
2.34E-53	60	1.53E-50	1.00E+00
1.93E-51	60	9.64E-44	1.84E-38
7.25E-51	60	1.00E+00	1.94E-42
4.30E-52	60	1.00E+00	5.63E-46
1.93E-51	60	9.64E-44	1.84E-38
3.97E-51	60	1.00E+00	2.66E-38
2.91E-51	60	1.94E-42	1.00E+00
1.14E-50	40	1.06E-41	1.00E+00
3.95E-51	60	3.56E-37	1.00E+00
2.02E-51	60	7.51E-39	1.00E+00
5.75E-51	60	1.00E+00	1.00E+00
6.29E-51	60	1.06E-41	1.00E+00
1.21E-50	40	1.00E+00	1.29E-34
8.97E-51	60	2.80E-43	1.00E+00
4.84E-52	60	5.81E-46	1.00E+00
8.49E-51	60	1.00E+00	1.00E+00
3.10E-51	60	2.51E-40	1.00E+00
1.23E-50	40	2.80E-43	1.00E+00
8.49E-51	60	1.00E+00	1.00E+00
4.84E-52	60	5.81E-46	1.00E+00
3.17E-51	60	5.83E-38	1.00E-42
4.19E-51	60	2.51E-40	1.00E+00
6.59E-51	60	1.00E+00	7.79E-47
9.61E-51	60	1.06E-41	1.00E+00
1.20E-50	40	1.79E-38	1.00E+00
8.48E-52	60	2.50E-45	1.00E+00
4.64E-51	60	3.68E-46	1.00E+00
4.64E-51	60	3.68E-46	1.00E+00
3.31E-51	60	2.44E-43	1.00E+00
9.79E-51	60	2.80E-43	1.00E+00
8.29E-51	60	1.00E+00	1.79E-38
5.83E-51	60	1.00E+00	5.92E-39
1.29E-50	40	3.89E-36	1.00E+00
8.29E-51	60	1.00E+00	1.79E-38
5.83E-51	60	1.00E+00	5.92E-39
8.29E-51	60	1.00E+00	1.79E-38
8.29E-51	60	1.00E+00	1.79E-38
8.29E-51	60	1.79E-38	1.00E+00
1.05E-50	40	1.05E-41	1.00E+00
1.05E-50	40	1.05E-41	1.00E+00
1.05E-50	40	1.05E-41	1.00E+00
3.47E-51	60	5.49E-43	1.00E+00
